,country,state,district,block,rainfall_mm,year,ground_water_extraction_ham,ground_water_recharge_ham,stage_percent,category
785,India,Gujarat,SABARKANTHA,VIJAYNAGAR,845,2023,4510.95,14650.95,30.78947099,Safe
786,India,Gujarat,SABARKANTHA,VIJAYNAGAR,845,2024,4510.95,14650.95,30.78947099,Safe
787,India,Madhya Pradesh,Chhatarpur,BADAMALHARA,1092.7,2019,7327.3,20439.7,35.84837351,Safe
788,India,Madhya Pradesh,Chhatarpur,BADAMALHARA,1092.7,2020,7327.3,20439.7,35.84837351,Safe
789,India,Madhya Pradesh,Chhatarpur,BADAMALHARA,1092.7,2021,7327.3,20439.7,35.84837351,Safe
790,India,Madhya Pradesh,Chhatarpur,BADAMALHARA,1092.7,2022,7327.3,20439.7,35.84837351,Safe
791,India,Madhya Pradesh,Chhatarpur,BADAMALHARA,1092.7,2023,7327.3,20439.7,35.84837351,Safe
792,India,Madhya Pradesh,Chhatarpur,BADAMALHARA,1092.7,2024,7327.3,20439.7,35.84837351,Safe
793,India,Madhya Pradesh,Chhatarpur,BIJAWAR,1092.7,2019,9013.74,22126.14,40.73796876,Safe
794,India,Madhya Pradesh,Chhatarpur,BIJAWAR,1092.7,2020,9013.74,22126.14,40.73796876,Safe
795,India,Madhya Pradesh,Chhatarpur,BIJAWAR,1092.7,2021,9013.74,22126.14,40.73796876,Safe
796,India,Madhya Pradesh,Chhatarpur,BIJAWAR,1092.7,2022,9013.74,22126.14,40.73796876,Safe
797,India,Madhya Pradesh,Chhatarpur,BIJAWAR,1092.7,2023,9013.74,22126.14,40.73796876,Safe
798,India,Madhya Pradesh,Chhatarpur,BIJAWAR,1092.7,2024,9013.74,22126.14,40.73796876,Safe
799,India,Madhya Pradesh,Chhatarpur,BUXWAHA,1092.7,2019,5377.19,18489.59,29.08225656,Safe
800,India,Madhya Pradesh,Chhatarpur,BUXWAHA,1092.7,2020,5377.19,18489.59,29.08225656,Safe
801,India,Madhya Pradesh,Chhatarpur,BUXWAHA,1092.7,2021,5377.19,18489.59,29.08225656,Safe
802,India,Madhya Pradesh,Chhatarpur,BUXWAHA,1092.7,2022,5377.19,18489.59,29.08225656,Safe
803,India,Madhya Pradesh,Chhatarpur,BUXWAHA,1092.7,2023,5377.19,18489.59,29.08225656,Safe
804,India,Madhya Pradesh,Chhatarpur,BUXWAHA,1092.7,2024,5377.19,18489.59,29.08225656,Safe
805,India,Madhya Pradesh,Chhatarpur,CHHATARPUR,1092.7,2019,7802.22,20914.62,37.30510045,Safe
806,India,Madhya Pradesh,Chhatarpur,CHHATARPUR,1092.7,2020,7802.22,20914.62,37.30510045,Safe
807,India,Madhya Pradesh,Chhatarpur,CHHATARPUR,1092.7,2021,7802.22,20914.62,37.30510045,Safe
808,India,Madhya Pradesh,Chhatarpur,CHHATARPUR,1092.7,2022,7802.22,20914.62,37.30510045,Safe
809,India,Madhya Pradesh,Chhatarpur,CHHATARPUR,1092.7,2023,7802.22,20914.62,37.30510045,Safe
810,India,Madhya Pradesh,Chhatarpur,CHHATARPUR,1092.7,2024,7802.22,20914.62,37.30510045,Safe
811,India,Madhya Pradesh,Chhatarpur,GOURIHAR,1092.7,2019,2283.62,15396.02,14.83253464,Safe
812,India,Madhya Pradesh,Chhatarpur,GOURIHAR,1092.7,2020,2283.62,15396.02,14.83253464,Safe
813,India,Madhya Pradesh,Chhatarpur,GOURIHAR,1092.7,2021,2283.62,15396.02,14.83253464,Safe
814,India,Madhya Pradesh,Chhatarpur,GOURIHAR,1092.7,2022,2283.62,15396.02,14.83253464,Safe
815,India,Madhya Pradesh,Chhatarpur,GOURIHAR,1092.7,2023,2283.62,15396.02,14.83253464,Safe
816,India,Madhya Pradesh,Chhatarpur,GOURIHAR,1092.7,2024,2283.62,15396.02,14.83253464,Safe
817,India,Madhya Pradesh,Chhatarpur,LOUNDI,1092.7,2019,5234.8,18347.2,28.53187407,Safe
818,India,Madhya Pradesh,Chhatarpur,LOUNDI,1092.7,2020,5234.8,18347.2,28.53187407,Safe
819,India,Madhya Pradesh,Chhatarpur,LOUNDI,1092.7,2021,5234.8,18347.2,28.53187407,Safe
820,India,Madhya Pradesh,Chhatarpur,LOUNDI,1092.7,2022,5234.8,18347.2,28.53187407,Safe
821,India,Madhya Pradesh,Chhatarpur,LOUNDI,1092.7,2023,5234.8,18347.2,28.53187407,Safe
822,India,Madhya Pradesh,Chhatarpur,LOUNDI,1092.7,2024,5234.8,18347.2,28.53187407,Safe
823,India,Madhya Pradesh,Chhatarpur,NOWGAON,1092.7,2019,6992.94,20105.34,34.78150581,Safe
824,India,Madhya Pradesh,Chhatarpur,NOWGAON,1092.7,2020,6992.94,20105.34,34.78150581,Safe
825,India,Madhya Pradesh,Chhatarpur,NOWGAON,1092.7,2021,6992.94,20105.34,34.78150581,Safe
826,India,Madhya Pradesh,Chhatarpur,NOWGAON,1092.7,2022,6992.94,20105.34,34.78150581,Safe
827,India,Madhya Pradesh,Chhatarpur,NOWGAON,1092.7,2023,6992.94,20105.34,34.78150581,Safe
828,India,Madhya Pradesh,Chhatarpur,NOWGAON,1092.7,2024,6992.94,20105.34,34.78150581,Safe
829,India,Madhya Pradesh,Chhatarpur,RAJNAGAR,1092.7,2019,9752.92,22865.32,42.65376562,Safe
830,India,Madhya Pradesh,Chhatarpur,RAJNAGAR,1092.7,2020,9752.92,22865.32,42.65376562,Safe
831,India,Madhya Pradesh,Chhatarpur,RAJNAGAR,1092.7,2021,9752.92,22865.32,42.65376562,Safe
832,India,Madhya Pradesh,Chhatarpur,RAJNAGAR,1092.7,2022,9752.92,22865.32,42.65376562,Safe
833,India,Madhya Pradesh,Chhatarpur,RAJNAGAR,1092.7,2023,9752.92,22865.32,42.65376562,Safe
834,India,Madhya Pradesh,Chhatarpur,RAJNAGAR,1092.7,2024,9752.92,22865.32,42.65376562,Safe
835,India,Madhya Pradesh,Damoh,BATIYAGARH,1176,2019,4386.12,18498.12,23.71116632,Safe
836,India,Madhya Pradesh,Damoh,BATIYAGARH,1176,2020,4386.12,18498.12,23.71116632,Safe
837,India,Madhya Pradesh,Damoh,BATIYAGARH,1176,2021,4386.12,18498.12,23.71116632,Safe
838,India,Madhya Pradesh,Damoh,BATIYAGARH,1176,2022,4386.12,18498.12,23.71116632,Safe
839,India,Madhya Pradesh,Damoh,BATIYAGARH,1176,2023,4386.12,18498.12,23.71116632,Safe
840,India,Madhya Pradesh,Damoh,BATIYAGARH,1176,2024,4386.12,18498.12,23.71116632,Safe
841,India,Madhya Pradesh,Damoh,DAMOH,1176,2019,4137.47,18249.47,22.6717269,Safe
842,India,Madhya Pradesh,Damoh,DAMOH,1176,2020,4137.47,18249.47,22.6717269,Safe
843,India,Madhya Pradesh,Damoh,DAMOH,1176,2021,4137.47,18249.47,22.6717269,Safe
844,India,Madhya Pradesh,Damoh,DAMOH,1176,2022,4137.47,18249.47,22.6717269,Safe
845,India,Madhya Pradesh,Damoh,DAMOH,1176,2023,4137.47,18249.47,22.6717269,Safe
846,India,Madhya Pradesh,Damoh,DAMOH,1176,2024,4137.47,18249.47,22.6717269,Safe
847,India,Madhya Pradesh,Damoh,HATTA,1176,2019,2163.05,16275.05,13.29058897,Safe
848,India,Madhya Pradesh,Damoh,HATTA,1176,2020,2163.05,16275.05,13.29058897,Safe
849,India,Madhya Pradesh,Damoh,HATTA,1176,2021,2163.05,16275.05,13.29058897,Safe
850,India,Madhya Pradesh,Damoh,HATTA,1176,2022,2163.05,16275.05,13.29058897,Safe
851,India,Madhya Pradesh,Damoh,HATTA,1176,2023,2163.05,16275.05,13.29058897,Safe
852,India,Madhya Pradesh,Damoh,HATTA,1176,2024,2163.05,16275.05,13.29058897,Safe
853,India,Madhya Pradesh,Damoh,JABERA,1176,2019,2837.47,16949.47,16.74075945,Safe
854,India,Madhya Pradesh,Damoh,JABERA,1176,2020,2837.47,16949.47,16.74075945,Safe
855,India,Madhya Pradesh,Damoh,JABERA,1176,2021,2837.47,16949.47,16.74075945,Safe
856,India,Madhya Pradesh,Damoh,JABERA,1176,2022,2837.47,16949.47,16.74075945,Safe
857,India,Madhya Pradesh,Damoh,JABERA,1176,2023,2837.47,16949.47,16.74075945,Safe
858,India,Madhya Pradesh,Damoh,JABERA,1176,2024,2837.47,16949.47,16.74075945,Safe
859,India,Madhya Pradesh,Damoh,PATERA,1176,2019,2676.28,16788.28,15.94135909,Safe
860,India,Madhya Pradesh,Damoh,PATERA,1176,2020,2676.28,16788.28,15.94135909,Safe
861,India,Madhya Pradesh,Damoh,PATERA,1176,2021,2676.28,16788.28,15.94135909,Safe
862,India,Madhya Pradesh,Damoh,PATERA,1176,2022,2676.28,16788.28,15.94135909,Safe
863,India,Madhya Pradesh,Damoh,PATERA,1176,2023,2676.28,16788.28,15.94135909,Safe
864,India,Madhya Pradesh,Damoh,PATERA,1176,2024,2676.28,16788.28,15.94135909,Safe
865,India,Madhya Pradesh,Damoh,PATHERIYA,1176,2019,4427.53,18539.53,23.8815655,Safe
866,India,Madhya Pradesh,Damoh,PATHERIYA,1176,2020,4427.53,18539.53,23.8815655,Safe
867,India,Madhya Pradesh,Damoh,PATHERIYA,1176,2021,4427.53,18539.53,23.8815655,Safe
868,India,Madhya Pradesh,Damoh,PATHERIYA,1176,2022,4427.53,18539.53,23.8815655,Safe
869,India,Madhya Pradesh,Damoh,PATHERIYA,1176,2023,4427.53,18539.53,23.8815655,Safe
870,India,Madhya Pradesh,Damoh,PATHERIYA,1176,2024,4427.53,18539.53,23.8815655,Safe
871,India,Madhya Pradesh,Damoh,TENDUKHERA,1176,2019,1803.95,15915.95,11.33422761,Safe
872,India,Madhya Pradesh,Damoh,TENDUKHERA,1176,2020,1803.95,15915.95,11.33422761,Safe
873,India,Madhya Pradesh,Damoh,TENDUKHERA,1176,2021,1803.95,15915.95,11.33422761,Safe
874,India,Madhya Pradesh,Damoh,TENDUKHERA,1176,2022,1803.95,15915.95,11.33422761,Safe
875,India,Madhya Pradesh,Damoh,TENDUKHERA,1176,2023,1803.95,15915.95,11.33422761,Safe
876,India,Madhya Pradesh,Damoh,TENDUKHERA,1176,2024,1803.95,15915.95,11.33422761,Safe
877,India,Madhya Pradesh,Panna,AJAYGARH,1183,2019,6508.99,20704.99,31.43681789,Safe
878,India,Madhya Pradesh,Panna,AJAYGARH,1183,2020,6508.99,20704.99,31.43681789,Safe
879,India,Madhya Pradesh,Panna,AJAYGARH,1183,2021,6508.99,20704.99,31.43681789,Safe
880,India,Madhya Pradesh,Panna,AJAYGARH,1183,2022,6508.99,20704.99,31.43681789,Safe
881,India,Madhya Pradesh,Panna,AJAYGARH,1183,2023,6508.99,20704.99,31.43681789,Safe
882,India,Madhya Pradesh,Panna,AJAYGARH,1183,2024,6508.99,20704.99,31.43681789,Safe
883,India,Madhya Pradesh,Panna,GONOUR,1183,2019,2234.49,16430.49,13.59965528,Safe
884,India,Madhya Pradesh,Panna,GONOUR,1183,2020,2234.49,16430.49,13.59965528,Safe
885,India,Madhya Pradesh,Panna,GONOUR,1183,2021,2234.49,16430.49,13.59965528,Safe
886,India,Madhya Pradesh,Panna,GONOUR,1183,2022,2234.49,16430.49,13.59965528,Safe
887,India,Madhya Pradesh,Panna,GONOUR,1183,2023,2234.49,16430.49,13.59965528,Safe
888,India,Madhya Pradesh,Panna,GONOUR,1183,2024,2234.49,16430.49,13.59965528,Safe
889,India,Madhya Pradesh,Panna,PANNA,1183,2019,3458.73,17654.73,19.59095381,Safe
890,India,Madhya Pradesh,Panna,PANNA,1183,2020,3458.73,17654.73,19.59095381,Safe
891,India,Madhya Pradesh,Panna,PANNA,1183,2021,3458.73,17654.73,19.59095381,Safe
892,India,Madhya Pradesh,Panna,PANNA,1183,2022,3458.73,17654.73,19.59095381,Safe
893,India,Madhya Pradesh,Panna,PANNA,1183,2023,3458.73,17654.73,19.59095381,Safe
894,India,Madhya Pradesh,Panna,PANNA,1183,2024,3458.73,17654.73,19.59095381,Safe
895,India,Madhya Pradesh,Panna,PAWAI,1182.99,2019,3398,17593.88,19.31353402,Safe
896,India,Madhya Pradesh,Panna,PAWAI,1182.99,2020,3398,17593.88,19.31353402,Safe
897,India,Madhya Pradesh,Panna,PAWAI,1182.99,2021,3398,17593.88,19.31353402,Safe
898,India,Madhya Pradesh,Panna,PAWAI,1182.99,2022,3398,17593.88,19.31353402,Safe
899,India,Madhya Pradesh,Panna,PAWAI,1182.99,2023,3398,17593.88,19.31353402,Safe
900,India,Madhya Pradesh,Panna,PAWAI,1182.99,2024,3398,17593.88,19.31353402,Safe
901,India,Madhya Pradesh,Panna,SHAHNAGAR,1182.99,2019,2207.87,16403.75,13.45954431,Safe
902,India,Madhya Pradesh,Panna,SHAHNAGAR,1182.99,2020,2207.87,16403.75,13.45954431,Safe
903,India,Madhya Pradesh,Panna,SHAHNAGAR,1182.99,2021,2207.87,16403.75,13.45954431,Safe
904,India,Madhya Pradesh,Panna,SHAHNAGAR,1182.99,2022,2207.87,16403.75,13.45954431,Safe
905,India,Madhya Pradesh,Panna,SHAHNAGAR,1182.99,2023,2207.87,16403.75,13.45954431,Safe
906,India,Madhya Pradesh,Panna,SHAHNAGAR,1182.99,2024,2207.87,16403.75,13.45954431,Safe
907,India,Madhya Pradesh,Sagar,BANDA,1205,2019,5885.18,20345.18,28.92665486,Safe
908,India,Madhya Pradesh,Sagar,BANDA,1205,2020,5885.18,20345.18,28.92665486,Safe
909,India,Madhya Pradesh,Sagar,BANDA,1205,2021,5885.18,20345.18,28.92665486,Safe
910,India,Madhya Pradesh,Sagar,BANDA,1205,2022,5885.18,20345.18,28.92665486,Safe
911,India,Madhya Pradesh,Sagar,BANDA,1205,2023,5885.18,20345.18,28.92665486,Safe
912,India,Madhya Pradesh,Sagar,BANDA,1205,2024,5885.18,20345.18,28.92665486,Safe
913,India,Madhya Pradesh,Sagar,BINA,1205,2019,7721.3,22181.3,34.80995253,Safe
914,India,Madhya Pradesh,Sagar,BINA,1205,2020,7721.3,22181.3,34.80995253,Safe
915,India,Madhya Pradesh,Sagar,BINA,1205,2021,7721.3,22181.3,34.80995253,Safe
916,India,Madhya Pradesh,Sagar,BINA,1205,2022,7721.3,22181.3,34.80995253,Safe
917,India,Madhya Pradesh,Sagar,BINA,1205,2023,7721.3,22181.3,34.80995253,Safe
918,India,Madhya Pradesh,Sagar,BINA,1205,2024,7721.3,22181.3,34.80995253,Safe
919,India,Madhya Pradesh,Sagar,DEORI,1205,2019,5381.05,19841.05,27.1207925,Safe
920,India,Madhya Pradesh,Sagar,DEORI,1205,2020,5381.05,19841.05,27.1207925,Safe
921,India,Madhya Pradesh,Sagar,DEORI,1205,2021,5381.05,19841.05,27.1207925,Safe
922,India,Madhya Pradesh,Sagar,DEORI,1205,2022,5381.05,19841.05,27.1207925,Safe
923,India,Madhya Pradesh,Sagar,DEORI,1205,2023,5381.05,19841.05,27.1207925,Safe
924,India,Madhya Pradesh,Sagar,DEORI,1205,2024,5381.05,19841.05,27.1207925,Safe
925,India,Madhya Pradesh,Sagar,JAISINAGAR,1205,2019,6377.92,20837.92,30.6072775,Safe
926,India,Madhya Pradesh,Sagar,JAISINAGAR,1205,2020,6377.92,20837.92,30.6072775,Safe
927,India,Madhya Pradesh,Sagar,JAISINAGAR,1205,2021,6377.92,20837.92,30.6072775,Safe
928,India,Madhya Pradesh,Sagar,JAISINAGAR,1205,2022,6377.92,20837.92,30.6072775,Safe
929,India,Madhya Pradesh,Sagar,JAISINAGAR,1205,2023,6377.92,20837.92,30.6072775,Safe
930,India,Madhya Pradesh,Sagar,JAISINAGAR,1205,2024,6377.92,20837.92,30.6072775,Safe
931,India,Madhya Pradesh,Sagar,KESLI,1205,2019,6255.58,20715.58,30.1974649,Safe
932,India,Madhya Pradesh,Sagar,KESLI,1205,2020,6255.58,20715.58,30.1974649,Safe
933,India,Madhya Pradesh,Sagar,KESLI,1205,2021,6255.58,20715.58,30.1974649,Safe
934,India,Madhya Pradesh,Sagar,KESLI,1205,2022,6255.58,20715.58,30.1974649,Safe
935,India,Madhya Pradesh,Sagar,KESLI,1205,2023,6255.58,20715.58,30.1974649,Safe
936,India,Madhya Pradesh,Sagar,KESLI,1205,2024,6255.58,20715.58,30.1974649,Safe
937,India,Madhya Pradesh,Sagar,KHURAI,1205,2019,4907.65,19367.65,25.33941908,Safe
938,India,Madhya Pradesh,Sagar,KHURAI,1205,2020,4907.65,19367.65,25.33941908,Safe
939,India,Madhya Pradesh,Sagar,KHURAI,1205,2021,4907.65,19367.65,25.33941908,Safe
940,India,Madhya Pradesh,Sagar,KHURAI,1205,2022,4907.65,19367.65,25.33941908,Safe
941,India,Madhya Pradesh,Sagar,KHURAI,1205,2023,4907.65,19367.65,25.33941908,Safe
942,India,Madhya Pradesh,Sagar,KHURAI,1205,2024,4907.65,19367.65,25.33941908,Safe
943,India,Madhya Pradesh,Sagar,MALTHONE,1205,2019,3497.47,17957.47,19.47640731,Safe
944,India,Madhya Pradesh,Sagar,MALTHONE,1205,2020,3497.47,17957.47,19.47640731,Safe
945,India,Madhya Pradesh,Sagar,MALTHONE,1205,2021,3497.47,17957.47,19.47640731,Safe
946,India,Madhya Pradesh,Sagar,MALTHONE,1205,2022,3497.47,17957.47,19.47640731,Safe
947,India,Madhya Pradesh,Sagar,MALTHONE,1205,2023,3497.47,17957.47,19.47640731,Safe
948,India,Madhya Pradesh,Sagar,MALTHONE,1205,2024,3497.47,17957.47,19.47640731,Safe
949,India,Madhya Pradesh,Sagar,RAHATGARH,1205,2019,5488.36,19948.36,27.51283815,Safe
950,India,Madhya Pradesh,Sagar,RAHATGARH,1205,2020,5488.36,19948.36,27.51283815,Safe
951,India,Madhya Pradesh,Sagar,RAHATGARH,1205,2021,5488.36,19948.36,27.51283815,Safe
952,India,Madhya Pradesh,Sagar,RAHATGARH,1205,2022,5488.36,19948.36,27.51283815,Safe
953,India,Madhya Pradesh,Sagar,RAHATGARH,1205,2023,5488.36,19948.36,27.51283815,Safe
954,India,Madhya Pradesh,Sagar,RAHATGARH,1205,2024,5488.36,19948.36,27.51283815,Safe
955,India,Madhya Pradesh,Sagar,REHLI,1205,2019,3918.53,18378.53,21.32123734,Safe
956,India,Madhya Pradesh,Sagar,REHLI,1205,2020,3918.53,18378.53,21.32123734,Safe
957,India,Madhya Pradesh,Sagar,REHLI,1205,2021,3918.53,18378.53,21.32123734,Safe
958,India,Madhya Pradesh,Sagar,REHLI,1205,2022,3918.53,18378.53,21.32123734,Safe
959,India,Madhya Pradesh,Sagar,REHLI,1205,2023,3918.53,18378.53,21.32123734,Safe
960,India,Madhya Pradesh,Sagar,REHLI,1205,2024,3918.53,18378.53,21.32123734,Safe
961,India,Madhya Pradesh,Sagar,SAGAR,1205,2019,7699.88,22159.88,34.74693906,Safe
962,India,Madhya Pradesh,Sagar,SAGAR,1205,2020,7699.88,22159.88,34.74693906,Safe
963,India,Madhya Pradesh,Sagar,SAGAR,1205,2021,7699.88,22159.88,34.74693906,Safe
964,India,Madhya Pradesh,Sagar,SAGAR,1205,2022,7699.88,22159.88,34.74693906,Safe
965,India,Madhya Pradesh,Sagar,SAGAR,1205,2023,7699.88,22159.88,34.74693906,Safe
966,India,Madhya Pradesh,Sagar,SAGAR,1205,2024,7699.88,22159.88,34.74693906,Safe
967,India,Madhya Pradesh,Sagar,SHAHGARH,1205,2019,3099.71,17559.71,17.65239859,Safe
968,India,Madhya Pradesh,Sagar,SHAHGARH,1205,2020,3099.71,17559.71,17.65239859,Safe
969,India,Madhya Pradesh,Sagar,SHAHGARH,1205,2021,3099.71,17559.71,17.65239859,Safe
970,India,Madhya Pradesh,Sagar,SHAHGARH,1205,2022,3099.71,17559.71,17.65239859,Safe
971,India,Madhya Pradesh,Sagar,SHAHGARH,1205,2023,3099.71,17559.71,17.65239859,Safe
972,India,Madhya Pradesh,Sagar,SHAHGARH,1205,2024,3099.71,17559.71,17.65239859,Safe
973,India,Madhya Pradesh,Tikamgarh,BALDEOGARH,943.6,2019,6242.9,17566.1,35.53947661,Safe
974,India,Madhya Pradesh,Tikamgarh,BALDEOGARH,943.6,2020,6242.9,17566.1,35.53947661,Safe
975,India,Madhya Pradesh,Tikamgarh,BALDEOGARH,943.6,2021,6242.9,17566.1,35.53947661,Safe
976,India,Madhya Pradesh,Tikamgarh,BALDEOGARH,943.6,2022,6242.9,17566.1,35.53947661,Safe
977,India,Madhya Pradesh,Tikamgarh,BALDEOGARH,943.6,2023,6242.9,17566.1,35.53947661,Safe
978,India,Madhya Pradesh,Tikamgarh,BALDEOGARH,943.6,2024,6242.9,17566.1,35.53947661,Safe
979,India,Madhya Pradesh,Tikamgarh,JATARA,943.6,2019,9428.09,20751.29,45.43375376,Safe
980,India,Madhya Pradesh,Tikamgarh,JATARA,943.6,2020,9428.09,20751.29,45.43375376,Safe
981,India,Madhya Pradesh,Tikamgarh,JATARA,943.6,2021,9428.09,20751.29,45.43375376,Safe
982,India,Madhya Pradesh,Tikamgarh,JATARA,943.6,2022,9428.09,20751.29,45.43375376,Safe
983,India,Madhya Pradesh,Tikamgarh,JATARA,943.6,2023,9428.09,20751.29,45.43375376,Safe
984,India,Madhya Pradesh,Tikamgarh,JATARA,943.6,2024,9428.09,20751.29,45.43375376,Safe
985,India,Madhya Pradesh,Tikamgarh,NIWARI,943.6,2019,4784.99,16108.19,29.70532381,Safe
986,India,Madhya Pradesh,Tikamgarh,NIWARI,943.6,2020,4784.99,16108.19,29.70532381,Safe
987,India,Madhya Pradesh,Tikamgarh,NIWARI,943.6,2021,4784.99,16108.19,29.70532381,Safe
988,India,Madhya Pradesh,Tikamgarh,NIWARI,943.6,2022,4784.99,16108.19,29.70532381,Safe
989,India,Madhya Pradesh,Tikamgarh,NIWARI,943.6,2023,4784.99,16108.19,29.70532381,Safe
990,India,Madhya Pradesh,Tikamgarh,NIWARI,943.6,2024,4784.99,16108.19,29.70532381,Safe
991,India,Madhya Pradesh,Tikamgarh,PALERA,943.6,2019,6409.22,17732.42,36.1440796,Safe
992,India,Madhya Pradesh,Tikamgarh,PALERA,943.6,2020,6409.22,17732.42,36.1440796,Safe
993,India,Madhya Pradesh,Tikamgarh,PALERA,943.6,2021,6409.22,17732.42,36.1440796,Safe
994,India,Madhya Pradesh,Tikamgarh,PALERA,943.6,2022,6409.22,17732.42,36.1440796,Safe
995,India,Madhya Pradesh,Tikamgarh,PALERA,943.6,2023,6409.22,17732.42,36.1440796,Safe
996,India,Madhya Pradesh,Tikamgarh,PALERA,943.6,2024,6409.22,17732.42,36.1440796,Safe
997,India,Madhya Pradesh,Tikamgarh,PRATHIVIPUR,943.6,2019,5683.98,17007.18,33.42106099,Safe
998,India,Madhya Pradesh,Tikamgarh,PRATHIVIPUR,943.6,2020,5683.98,17007.18,33.42106099,Safe
999,India,Madhya Pradesh,Tikamgarh,PRATHIVIPUR,943.6,2021,5683.98,17007.18,33.42106099,Safe
1000,India,Madhya Pradesh,Tikamgarh,PRATHIVIPUR,943.6,2022,5683.98,17007.18,33.42106099,Safe
1001,India,Madhya Pradesh,Tikamgarh,PRATHIVIPUR,943.6,2023,5683.98,17007.18,33.42106099,Safe
1002,India,Madhya Pradesh,Tikamgarh,PRATHIVIPUR,943.6,2024,5683.98,17007.18,33.42106099,Safe
1003,India,Madhya Pradesh,Tikamgarh,TIKAMGARH,943.6,2019,7685.88,19009.08,40.43267744,Safe
1004,India,Madhya Pradesh,Tikamgarh,TIKAMGARH,943.6,2020,7685.88,19009.08,40.43267744,Safe
1005,India,Madhya Pradesh,Tikamgarh,TIKAMGARH,943.6,2021,7685.88,19009.08,40.43267744,Safe
1006,India,Madhya Pradesh,Tikamgarh,TIKAMGARH,943.6,2022,7685.88,19009.08,40.43267744,Safe
1007,India,Madhya Pradesh,Tikamgarh,TIKAMGARH,943.6,2023,7685.88,19009.08,40.43267744,Safe
1008,India,Madhya Pradesh,Tikamgarh,TIKAMGARH,943.6,2024,7685.88,19009.08,40.43267744,Safe
1009,India,Maharashtra,Ahmednagar,AKOLA,593.46,2019,6644.19,13765.71,48.26623545,Safe
1010,India,Maharashtra,Ahmednagar,AKOLA,593.46,2020,6644.19,13765.71,48.26623545,Safe
1011,India,Maharashtra,Ahmednagar,AKOLA,593.46,2021,6644.19,13765.71,48.26623545,Safe
1012,India,Maharashtra,Ahmednagar,AKOLA,593.46,2022,6644.19,13765.71,48.26623545,Safe
1013,India,Maharashtra,Ahmednagar,AKOLA,593.46,2023,6644.19,13765.71,48.26623545,Safe
1014,India,Maharashtra,Ahmednagar,AKOLA,593.46,2024,6644.19,13765.71,48.26623545,Safe
1015,India,Maharashtra,Ahmednagar,JAMKHED,652,2019,3877.95,11701.95,33.13934857,Safe
1016,India,Maharashtra,Ahmednagar,JAMKHED,652,2020,3877.95,11701.95,33.13934857,Safe
1017,India,Maharashtra,Ahmednagar,JAMKHED,652,2021,3877.95,11701.95,33.13934857,Safe
1018,India,Maharashtra,Ahmednagar,JAMKHED,652,2022,3877.95,11701.95,33.13934857,Safe
1019,India,Maharashtra,Ahmednagar,JAMKHED,652,2023,3877.95,11701.95,33.13934857,Safe
1020,India,Maharashtra,Ahmednagar,JAMKHED,652,2024,3877.95,11701.95,33.13934857,Safe
1021,India,Maharashtra,Ahmednagar,KARJAT,555.53,2019,7418.66,14085.02,52.67056774,Safe
1022,India,Maharashtra,Ahmednagar,KARJAT,555.53,2020,7418.66,14085.02,52.67056774,Safe
1023,India,Maharashtra,Ahmednagar,KARJAT,555.53,2021,7418.66,14085.02,52.67056774,Safe
1024,India,Maharashtra,Ahmednagar,KARJAT,555.53,2022,7418.66,14085.02,52.67056774,Safe
1025,India,Maharashtra,Ahmednagar,KARJAT,555.53,2023,7418.66,14085.02,52.67056774,Safe
1026,India,Maharashtra,Ahmednagar,KARJAT,555.53,2024,7418.66,14085.02,52.67056774,Safe
1027,India,Maharashtra,Ahmednagar,KOPARGAON,512,2019,7193.18,13337.18,53.93329025,Safe
1028,India,Maharashtra,Ahmednagar,KOPARGAON,512,2020,7193.18,13337.18,53.93329025,Safe
1029,India,Maharashtra,Ahmednagar,KOPARGAON,512,2021,7193.18,13337.18,53.93329025,Safe
1030,India,Maharashtra,Ahmednagar,KOPARGAON,512,2022,7193.18,13337.18,53.93329025,Safe
1031,India,Maharashtra,Ahmednagar,KOPARGAON,512,2023,7193.18,13337.18,53.93329025,Safe
1032,India,Maharashtra,Ahmednagar,KOPARGAON,512,2024,7193.18,13337.18,53.93329025,Safe
1033,India,Maharashtra,Ahmednagar,NAGAR,616.65,2019,8005.09,15404.89,51.96460345,Safe
1034,India,Maharashtra,Ahmednagar,NAGAR,616.65,2020,8005.09,15404.89,51.96460345,Safe
1035,India,Maharashtra,Ahmednagar,NAGAR,616.65,2021,8005.09,15404.89,51.96460345,Safe
1036,India,Maharashtra,Ahmednagar,NAGAR,616.65,2022,8005.09,15404.89,51.96460345,Safe
1037,India,Maharashtra,Ahmednagar,NAGAR,616.65,2023,8005.09,15404.89,51.96460345,Safe
1038,India,Maharashtra,Ahmednagar,NAGAR,616.65,2024,8005.09,15404.89,51.96460345,Safe
1039,India,Maharashtra,Ahmednagar,NEWASA,589.15,2019,14570.21,21640.01,67.32995964,Safe
1040,India,Maharashtra,Ahmednagar,NEWASA,589.15,2020,14570.21,21640.01,67.32995964,Safe
1041,India,Maharashtra,Ahmednagar,NEWASA,589.15,2021,14570.21,21640.01,67.32995964,Safe
1042,India,Maharashtra,Ahmednagar,NEWASA,589.15,2022,14570.21,21640.01,67.32995964,Safe
1043,India,Maharashtra,Ahmednagar,NEWASA,589.15,2023,14570.21,21640.01,67.32995964,Safe
1044,India,Maharashtra,Ahmednagar,NEWASA,589.15,2024,14570.21,21640.01,67.32995964,Safe
